taxon,t25,t13,t27,t20,t17,t26,t6,t19,t18,t1,t16,t9,t2,t30,t22,t21,t4,t14,t10,t8,t5,t29,t24,t3,t7,t15,t28,t12,t11,t23
t25,0,0.71783454479580766,0.6922347900187138,0.78879652707694436,1.2916750549345832,0.95472425685966544,0.80033521620655379,0.80033521620655379,0.65780251404065526,1.1220819203453227,1.0219333758769309,1.0141612856002711,1.4963252949345636,1.3744360978112324,1.7786834733607484,2.1618026911852399,1.6600154694495777,1.3870414365485186,1.0457448996128658,1.641942305765282,1.5575838181952646,1.9460411368464041,1.6785349288923559,1.4129060686018955,2.0616541467168483,2.3657529777979707,1.4261807514264462,2.0016221159616951,1.641942305765282,1.4129060686018955
t13,0.71783454479580766,0,0.58457366186771831,1.177662899460614,1.3998622615679932,1.1681086301275414,1.070337266730109,1.1310640636303595,0.95472425685966544,1.5417937612968899,1.3998622615679932,1.3498437306939894,1.757555315635726,1.5737134721109867,2.2368652851029767,2.7972760864756427,1.7786834733607484,1.8004241260156872,1.3498437306939894,1.6070522940391125,1.5737134721109867,2.0935738575309442,1.3744360978112324,1.3998622615679932,1.6785349288923559,1.894296483231191,1.6785349288923559,2.0616541467168483,2.1618026911852399,1.3260322069580539
t27,0.6922347900187138,0.58457366186771831,0,1.1044340472876772,1.3998622615679932,1.1493576534734788,1.0620498895901702,1.0064689104748792,0.96914777830558141,1.3498437306939894,1.3998622615679932,1.4963252949345636,1.7170048996830189,2.0016221159616951,2.6467730648790275,2.4141568686511499,1.4817617305417374,1.7170048996830189,1.1873404530875451,1.8004241260156872,1.7170048996830189,2.1618026911852399,1.8004241260156872,1.9197226469879514,2.0616541467168483,2.5214825013816542,1.757555315635726,2.2368652851029767,1.894296483231191,1.7170048996830189
t20,0.78879652707694436,1.177662899460614,1.1044340472876772,0,1.2588230879407885,0.947615198893758,0.90632036600648735,0.96190134512177861,0.73362460169418187,1.1401550840296177,1.09576343048687,1.1401550840296177,1.5575838181952646,1.5417937612968899,2.0935738575309442,2.0310376508266565,1.6070522940391125,1.4129060686018955,1.1493576534734788,2.0935738575309442,1.5575838181952646,1.7786834733607484,1.6785349288923559,1.4534564845546023,2.0016221159616951,2.0935738575309442,1.7370060849946398,1.5901976521500683,1.894296483231191,1.3144040670560801
t17,1.2916750549345832,1.3998622615679932,1.3998622615679932,1.2588230879407885,0,1.1401550840296177,0.85457571239127339,0.91983424513349588,0.97646490951460474,1.4534564845546023,1.4817617305417374,1.4534564845546023,1.9460411368464041,1.6785349288923559,2.2368652851029767,2.2774157010556841,1.9197226469879514,1.8228138483779481,1.2805637405957282,3.1013749175567664,1.8697041161139474,2.2368652851029767,1.6975232848805737,1.8228138483779481,2.0310376508266565,2.2368652851029767,1.641942305765282,2.1269126794590698,1.7370060849946398,1.4261807514264462
t26,0.95472425685966544,1.1681086301275414,1.1493576534734788,0.947615198893758,1.1401550840296177,0,0.39997385971353699,0.5889468521008131,0.71783454479580766,1.4396946305534546,1.177662899460614,1.2376949302157663,1.7370060849946398,2.0616541467168483,2.4141568686511499,2.0935738575309442,1.894296483231191,1.4963252949345636,1.2696146410298634,2.0310376508266565,1.6785349288923559,1.9733168699745609,1.9197226469879514,1.6975232848805737,2.0016221159616951,1.757555315635726,1.9460411368464041,2.3202845114356441,2.2368652851029767,1.6070522940391125
t6,0.80033521620655379,1.070337266730109,1.0620498895901702,0.90632036600648735,0.85457571239127339,0.39997385971353699,0,0.26039714998814145,0.56733152319919422,1.3498437306939894,1.1586745434723968,1.2376949302157663,1.7786834733607484,1.4963252949345636,2.0935738575309442,1.8697041161139474,1.6242944327076363,1.3378434746841583,1.078717242178703,2.1983953143123132,1.5417937612968899,2.0310376508266565,1.6242944327076363,1.5575838181952646,2.1269126794590698,1.8228138483779481,1.8004241260156872,2.3202845114356441,1.8228138483779481,1.3378434746841583
t19,0.80033521620655379,1.1310640636303595,1.0064689104748792,0.96190134512177861,0.91983424513349588,0.5889468521008131,0.26039714998814145,0,0.49430090018031192,1.4261807514264462,1.1132060771100702,1.2376949302157663,1.894296483231191,1.3870414365485186,2.5815145321368074,2.2368652851029767,1.5737134721109867,1.3260322069580539,1.1401550840296177,1.9460411368464041,1.5417937612968899,1.7370060849946398,1.8458925923780138,1.4534564845546023,2.3202845114356441,1.894296483231191,1.8228138483779481,2.6467730648790275,2.0016221159616951,1.3029534629579889
t18,0.65780251404065526,0.95472425685966544,0.96914777830558141,0.73362460169418187,0.97646490951460474,0.71783454479580766,0.56733152319919422,0.49430090018031192,0,1.1971445142630595,1.0620498895901702,1.1044340472876772,1.757555315635726,1.5901976521500683,2.1269126794590698,1.7170048996830189,1.4963252949345636,1.2273499386165145,1.070337266730109,2.0616541467168483,1.7786834733607484,1.8458925923780138,1.5263292958948378,1.4261807514264462,1.9733168699745609,1.7786834733607484,1.6975232848805737,2.0616541467168483,1.9460411368464041,1.4534564845546023
t1,1.1220819203453227,1.5417937612968899,1.3498437306939894,1.1401550840296177,1.4534564845546023,1.4396946305534546,1.3498437306939894,1.4261807514264462,1.1971445142630595,0,0.60669916016524172,0.65301016546657698,1.4534564845546023,1.5737134721109867,1.9733168699745609,2.0935738575309442,1.5263292958948378,1.4674755843137168,1.2696146410298634,1.641942305765282,1.5417937612968899,2.0310376508266565,1.894296483231191,1.6975232848805737,1.8458925923780138,1.894296483231191,2.1983953143123132,1.9197226469879514,1.9733168699745609,1.5263292958948378
