taxon,t20,t25,t1,t6,t27,t18,t10,t11,t13,t4,t22,t14,t29,t16,t26,t8,t24,t17,t2,t7,t19,t30,t12,t9,t3,t21,t23,t15,t5,t28
t20,0,1.2942914271919503,3.1240474566848566,3.3097209034267894,2.5386825099140795,2.8313703831582289,2.4270392674674515,2.4434873555102392,2.398378714915594,1.4137470655285806,2.1415115985829103,2.4644802452167816,2.4743448617368919,1.6709347278726472,1.8181927262962105,2.0531556794089107,1.7491998548092591,1.8674658656018119,3.8257386368311335,3.4574451004650602,2.9807742142044189,3.4113497531261734,2.7737499377757229,3.2234713100387387,3.1412165534488512,2.7652655058538511,3.5925582185494829,2.1104555952090052,2.3409567458516358,2.8061904687865495
t25,1.2942914271919503,0,3.1645807872169418,3.9872464266657337,2.8176226134774858,3.160277719707683,2.5668826591753526,2.2167851031907131,2.4680609221783572,1.4312290988268939,2.341805806147327,2.5504663951344821,2.509594443112876,1.6904416965871873,1.9983974431020337,1.8945443234490855,1.8937489246262973,1.9367908153987863,3.1207986626014828,3.0673523589414633,2.7949733207333254,2.7929678845764334,3.0226485057583159,3.1986008310067899,3.0724808795061915,2.6659735618195834,3.1091769076117761,2.065025145918487,2.4587458237493283,2.5672191770920385
t1,3.1240474566848566,3.1645807872169418,0,2.0646547232473185,1.2448349990431775,1.3346154130445675,1.4548756252744204,3.197902701487922,2.7786560591941716,2.3377793411158385,3.5378079104565123,2.9919081771155875,3.2121868367174042,2.3899005599966618,2.6932845124950893,2.8774683530602569,2.4557765401338436,2.9696952997709958,3.7890135699491143,3.7899755709853049,3.5331434963587882,3.42979152749965,3.3077227864823135,3.4747892247721617,27.631021115928547,3.7290612437467683,3.860970009011234,3.2641814556230222,3.9149034682935002,3.7461507793749949
t6,3.3097209034267894,3.9872464266657337,2.0646547232473185,0,1.5732779310196565,1.6822429528074063,1.7674551993020051,3.9651768128853511,27.631021115928547,2.2944178604709684,3.7574607182684661,3.7726166483606027,3.7885322221660536,3.0210008677288762,3.344521011697533,3.6612454899118161,2.9500450251649637,3.2561716096118976,27.631021115928547,27.631021115928547,3.9627549177804884,27.631021115928547,27.631021115928547,27.631021115928547,27.631021115928547,3.9478726583218431,27.631021115928547,3.6908155631408026,27.631021115928547,3.9690396858683816
t27,2.5386825099140795,2.8176226134774858,1.2448349990431775,1.5732779310196565,0,0.27848771781895887,0.9748744595243849,2.7063517899211633,2.9274495605913495,1.7749523509116738,2.6646471623307471,3.1954913185977269,3.2329914157754818,2.0891221593905596,2.4503860348126736,2.3692597446652219,2.2585751519976034,2.5967354933022495,3.7807989791804006,3.4856122119184403,4.5735432088105368,3.9593691260253445,3.885737143157221,3.9459412236316069,27.631021115928547,3.7049891508106971,27.631021115928547,3.2572231331428245,3.6835769591641156,3.8451287705981159
t18,2.8313703831582289,3.160277719707683,1.3346154130445675,1.6822429528074063,0.27848771781895887,0,1.1112768515094316,2.7326214618327151,2.9817997877948264,1.9773778388597312,2.9648875982028926,3.2718979039442129,3.2334746242893533,2.3011417441747941,2.5579142009940607,2.5743976330761456,2.4226676758059553,2.7719122956787428,27.631021115928547,27.631021115928547,4.5553378122402153,27.631021115928547,27.631021115928547,27.631021115928547,4.598416662972312,3.4934145762054309,27.631021115928547,3.1378258987109904,3.9072037189921969,3.9454577815143832
t10,2.4270392674674515,2.5668826591753526,1.4548756252744204,1.7674551993020051,0.9748744595243849,1.1112768515094316,0,2.3904760548763417,2.5185257320141976,1.6333473216829335,2.459780890968887,3.0269848170580955,2.9441502816712917,1.8617806184405725,2.40175628145583,2.4372898301297585,2.1743664392601691,2.4524119611366983,27.631021115928547,27.631021115928547,4.4749160919211386,3.2781524347977409,3.7093380342050364,27.631021115928547,4.5148694643021159,3.4783513054298005,3.8571182950533793,3.394933810232784,3.3163538966452624,3.4918939431329674
t11,2.4434873555102392,2.2167851031907131,3.197902701487922,3.9651768128853511,2.7063517899211633,2.7326214618327151,2.3904760548763417,0,1.3212726314684478,1.3099782732470087,2.1092507363646891,2.0920569443099102,2.163998929707899,1.4534336639575192,2.2147688869871289,2.2212394535400932,2.1299723503270518,2.1635161877241096,3.673494535274457,3.5127077791401096,3.6932643576074948,3.6655838915104142,3.6490637684605809,3.5553480614894135,3.7927366944967198,3.3576711166122646,3.5529320177918082,3.0108729779268706,3.1703614847247898,3.3204860012789834
t13,2.398378714915594,2.4680609221783572,2.7786560591941716,27.631021115928547,2.9274495605913495,2.9817997877948264,2.5185257320141976,1.3212726314684478,0,1.5086662226042535,2.2303983510182177,2.4127089241421436,2.4714336066569969,1.6819982959374442,2.3979915701647121,2.3439703091568997,2.1748480188505024,2.4027192088292235,3.5281970724234628,3.4562298539726264,3.3082684703464742,3.260977000886836,3.2632180644117086,3.3574359884663423,3.5301266436926775,3.2261309957493727,3.857600571407072,2.7848373443159802,2.9247212379108025,3.4339872044851463
t4,1.4137470655285806,1.4312290988268939,2.3377793411158385,2.2944178604709684,1.7749523509116738,1.9773778388597312,1.6333473216829335,1.3099782732470087,1.5086662226042535,0,1.3705760094026727,1.3265751264182684,1.3776694873381305,0.46245425993010564,1.4037875185674078,1.4151966912958449,1.0561731053929531,1.2351056259412974,3.3006309479690037,2.7944475160522804,2.7430722760289181,2.7446843342819904,2.5651904665645735,2.7677879448964244,3.2489772043649552,2.3881072664322076,3.398307206239922,2.0896432332659804,2.2920536409417038,2.5737062773988129
t22,2.1415115985829103,2.341805806147327,3.5378079104565123,3.7574607182684661,2.6646471623307471,2.9648875982028926,2.459780890968887,2.1092507363646891,2.2303983510182177,1.3705760094026727,0,0.98514684187292845,1.0698027401165551,1.081566421395121,2.4529061846082061,2.3712346168381391,2.022123268515752,2.1458354102675159,3.6396084051071536,3.7569802954871863,3.5156077328398996,3.2824596919953213,3.1154374626133334,3.4508024441342382,3.6980427687734552,3.7914168395509136,3.952204795060978,3.0789883516018173,3.5358931181050792,3.4962198330800898
t14,2.4644802452167816,2.5504663951344821,2.9919081771155875,3.7726166483606027,3.1954913185977269,3.2718979039442129,3.0269848170580955,2.0920569443099102,2.4127089241421436,1.3265751264182684,0.98514684187292845,0,0.10514727330708755,1.1321675885163265,2.3229642553306977,2.6069355665696214,2.0651351460285978,2.1121353537495486,3.6236186505325412,3.6102444147595274,3.7761984490445122,3.6601242322608951,3.7122268181109277,3.7918968011631988,27.631021115928547,3.6812165813683673,3.7117459332735767,2.9856626607778569,3.2879029716889114,3.7740586096775042
t29,2.4743448617368919,2.509594443112876,3.2121868367174042,3.7885322221660536,3.2329914157754818,3.2334746242893533,2.9441502816712917,2.163998929707899,2.4714336066569969,1.3776694873381305,1.0698027401165551,0.10514727330708755,0,1.2277084790442396,2.3795076733313385,2.609896313814442,2.1678524990238892,2.2289577745385944,3.7093380342050364,3.754574713379331,3.6049368027821229,3.5874519858782339,3.7112648170747367,3.6558107820071757,27.631021115928547,3.6227781509067838,3.6386459411252527,3.053827535395008,3.5075189737995323,3.7730975331979533
t16,1.6709347278726472,1.6904416965871873,2.3899005599966618,3.0210008677288762,2.0891221593905596,2.3011417441747941,1.8617806184405725,1.4534336639575192,1.6819982959374442,0.46245425993010564,1.081566421395121,1.1321675885163265,1.2277084790442396,0,1.5796976983895927,1.6008295378975002,1.2943439156974028,1.5214691394881432,3.412311291661795,2.7973773548023808,3.0421145386548827,2.8083345637281756,2.8094218801988036,2.9494298715686851,3.3438791084980712,2.6881065201348746,3.7750187633758472,2.3025850929940455,2.4165458593050748,2.5620785420927379
t26,1.8181927262962105,1.9983974431020337,2.6932845124950893,3.344521011697533,2.4503860348126736,2.5579142009940607,2.40175628145583,2.2147688869871289,2.3979915701647121,1.4037875185674078,2.4529061846082061,2.3229642553306977,2.3795076733313385,1.5796976983895927,0,0.75328952602268717,1.1318834592741609,1.3743410751203031,3.3764106026796998,3.4089418540576331,3.7934331928018228,3.4387902876862348,3.8585644269033788,3.9512437185814271,3.5355548792489833,3.0161709412312647,3.6087996757651535,2.6185070245806599,3.057198595654592,3.146040489479704
