taxon,t24,t6,t13,t15,t26,t16,t11,t8,t23,t25,t17,t21,t20,t3,t22,t28,t14,t19,t27,t29,t30,t4,t5,t9,t1,t7,t18,t2,t10,t12
t24,0,1.1811671842961906,1.1471133591117113,1.1471133591117113,1.0950455344414662,1.0887332188587311,1.1014000731847229,1.1673988273587519,1.1404466650859972,1.1673988273587519,1.1673988273587519,1.4071243980649,1.3725751361025693,1.3229986705905274,1.3474635418878214,1.3229986705905274,1.2758815765081239,1.3725751361025693,1.3810953725861914,1.3310838257750406,1.3310838257750406,1.3392383822818625,1.3810953725861914,1.3725751361025693,1.4994299590958657,1.4707845728337123,1.5390190206764052,1.645873104931761,1.590944512587376,1.5190182819384643
t6,1.1811671842961906,0,0.80293506968090345,0.84094013756391783,0.81229475130176465,0.81229475130176465,0.81700940117678722,0.92713254828419167,0.91657688413037453,0.89581103000850026,0.89581103000850026,1.5190182819384643,1.3474635418878214,1.3896927163301134,1.3641306360561851,1.3896927163301134,1.4614248912128511,1.4897852062050487,1.4614248912128511,1.3557605378581381,1.3641306360561851,1.3725751361025693,1.4159616710940979,1.3070319081899651,1.5091736342546953,1.4707845728337123,1.4802373871442223,1.590944512587376,1.5491795453373161,1.590944512587376
t13,1.1471133591117113,0.80293506968090345,0,0.84094013756391783,0.88052919914445715,0.87548939952624871,0.87047619528044695,0.87548939952624871,0.87548939952624871,0.89581103000850026,0.89581103000850026,1.4248819244264455,1.3557605378581381,1.3641306360561851,1.3392383822818625,1.3725751361025693,1.5190182819384643,1.4521565250147548,1.4429777096486049,1.2991480455160047,1.2991480455160047,1.3229986705905274,1.3474635418878214,1.2991480455160047,1.5289660168123951,1.6804223668940919,1.590944512587376,1.6125363511110546,1.6016790900786126,1.5190182819384643
t15,1.1471133591117113,0.84094013756391783,0.84094013756391783,0,0.47864095886126895,0.47864095886126895,0.58352678318245021,0.87047619528044695,0.86052846040651643,0.87548939952624871,0.87047619528044695,1.4521565250147548,1.3641306360561851,1.4071243980649,1.4159616710940979,1.3725751361025693,1.4521565250147548,1.4159616710940979,1.3983685757152222,1.3474635418878214,1.3557605378581381,1.3641306360561851,1.3725751361025693,1.268251013395723,1.5594499156363206,1.5190182819384643,1.4614248912128511,1.6125363511110546,1.5803298770191572,1.4707845728337123
t26,1.0950455344414662,0.81229475130176465,0.88052919914445715,0.47864095886126895,0,0.094553115579681393,0.55799741584390861,0.88052919914445715,0.8654893071886105,0.85068381272274751,0.84579948319734977,1.4614248912128511,1.3392383822818625,1.3229986705905274,1.291329071336315,1.3392383822818625,1.4429777096486049,1.4071243980649,1.3896927163301134,1.3474635418878214,1.3474635418878214,1.3557605378581381,1.2991480455160047,1.268251013395723,1.5091736342546953,1.4802373871442223,1.4521565250147548,1.5289660168123951,1.4802373871442223,1.5091736342546953
t16,1.0887332188587311,0.81229475130176465,0.87548939952624871,0.47864095886126895,0.094553115579681393,0,0.55440572914599806,0.85068381272274751,0.84094013756391783,0.85068381272274751,0.84579948319734977,1.4802373871442223,1.3557605378581381,1.3557605378581381,1.2991480455160047,1.3474635418878214,1.4614248912128511,1.4429777096486049,1.4071243980649,1.3474635418878214,1.3474635418878214,1.3557605378581381,1.3149817453769561,1.2457203131092724,1.5698325326419014,1.5289660168123951,1.4429777096486049,1.5289660168123951,1.4897852062050487,1.4802373871442223
t11,1.1014000731847229,0.81700940117678722,0.87047619528044695,0.58352678318245021,0.55799741584390861,0.55440572914599806,0,0.91134271110995346,0.9009600941043725,0.95404652957910629,0.95404652957910629,1.4707845728337123,1.3557605378581381,1.3725751361025693,1.3810953725861914,1.3896927163301134,1.4338867311832617,1.4071243980649,1.3725751361025693,1.3070319081899651,1.2991480455160047,1.3070319081899651,1.3896927163301134,1.3070319081899651,1.590944512587376,1.6125363511110546,1.5594499156363206,1.6125363511110546,1.5698325326419014,1.6125363511110546
t8,1.1673988273587519,0.92713254828419167,0.87548939952624871,0.87047619528044695,0.88052919914445715,0.85068381272274751,0.91134271110995346,0,0.074874621411496353,0.39625603281976357,0.39322572722006849,1.4994299590958657,1.4071243980649,1.4994299590958657,1.4707845728337123,1.4614248912128511,1.4429777096486049,1.4429777096486049,1.4248819244264455,1.2531713316972468,1.268251013395723,1.268251013395723,1.3641306360561851,1.3149817453769561,1.4897852062050487,1.4614248912128511,1.5190182819384643,1.5803298770191572,1.6016790900786126,1.6125363511110546
t23,1.1404466650859972,0.91657688413037453,0.87548939952624871,0.86052846040651643,0.8654893071886105,0.84094013756391783,0.9009600941043725,0.074874621411496353,0,0.3871939609253427,0.38419237864949246,1.5190182819384643,1.4159616710940979,1.4707845728337123,1.4802373871442223,1.4802373871442223,1.4429777096486049,1.4521565250147548,1.4071243980649,1.2606812522290045,1.268251013395723,1.2758815765081239,1.3310838257750406,1.3310838257750406,1.4707845728337123,1.4994299590958657,1.5091736342546953,1.5803298770191572,1.590944512587376,1.590944512587376
t25,1.1673988273587519,0.89581103000850026,0.89581103000850026,0.87548939952624871,0.85068381272274751,0.85068381272274751,0.95404652957910629,0.39625603281976357,0.3871939609253427,0,0.0060190275266314942,1.4897852062050487,1.4159616710940979,1.4521565250147548,1.4338867311832617,1.4707845728337123,1.4897852062050487,1.4338867311832617,1.4248819244264455,1.3725751361025693,1.3810953725861914,1.3725751361025693,1.4071243980649,1.3149817453769561,1.5190182819384643,1.5091736342546953,1.4994299590958657,1.5803298770191572,1.5491795453373161,1.5803298770191572
t17,1.1673988273587519,0.89581103000850026,0.89581103000850026,0.87047619528044695,0.84579948319734977,0.84579948319734977,0.95404652957910629,0.39322572722006849,0.38419237864949246,0.0060190275266314942,0,1.4802373871442223,1.4159616710940979,1.4521565250147548,1.4338867311832617,1.4707845728337123,1.4897852062050487,1.4429777096486049,1.4338867311832617,1.3725751361025693,1.3810953725861914,1.3725751361025693,1.4071243980649,1.3149817453769561,1.5190182819384643,1.4994299590958657,1.4994299590958657,1.5803298770191572,1.5491795453373161,1.5698325326419014
t21,1.4071243980649,1.5190182819384643,1.4248819244264455,1.4521565250147548,1.4614248912128511,1.4802373871442223,1.4707845728337123,1.4994299590958657,1.5190182819384643,1.4897852062050487,1.4802373871442223,0,0.74863457653295218,0.76192150640895528,0.75304293711162951,0.70144654722557664,1.1811671842961906,1.2457203131092724,1.2531713316972468,1.4338867311832617,1.4248819244264455,1.4521565250147548,1.5190182819384643,1.4521565250147548,1.5594499156363206,1.645873104931761,1.6235191323920768,1.645873104931761,1.6235191323920768,1.5803298770191572
t20,1.3725751361025693,1.3474635418878214,1.3557605378581381,1.3641306360561851,1.3392383822818625,1.3557605378581381,1.3557605378581381,1.4071243980649,1.4159616710940979,1.4159616710940979,1.4159616710940979,0.74863457653295218,0,0.57250151436815777,0.56160273326403276,0.51233243295493758,1.2531713316972468,1.2093173920222429,1.2022012538795432,1.3310838257750406,1.3149817453769561,1.3229986705905274,1.4994299590958657,1.3392383822818625,1.5190182819384643,1.590944512587376,1.6346303701671085,1.5091736342546953,1.5091736342546953,1.5491795453373161
t3,1.3229986705905274,1.3896927163301134,1.3641306360561851,1.4071243980649,1.3229986705905274,1.3557605378581381,1.3725751361025693,1.4994299590958657,1.4707845728337123,1.4521565250147548,1.4521565250147548,0.76192150640895528,0.57250151436815777,0,0.54017325321116172,0.46876218700141542,1.2835739262291124,1.2457203131092724,1.2457203131092724,1.3310838257750406,1.3310838257750406,1.3310838257750406,1.4338867311832617,1.3641306360561851,1.4994299590958657,1.590944512587376,1.6016790900786126,1.5390190206764052,1.5390190206764052,1.5491795453373161
t22,1.3474635418878214,1.3641306360561851,1.3392383822818625,1.4159616710940979,1.291329071336315,1.2991480455160047,1.3810953725861914,1.4707845728337123,1.4802373871442223,1.4338867311832617,1.4338867311832617,0.75304293711162951,0.56160273326403276,0.54017325321116172,0,0.37227999685939411,1.2309913359001057,1.268251013395723,1.2758815765081239,1.291329071336315,1.2991480455160047,1.2835739262291124,1.3557605378581381,1.3896927163301134,1.4994299590958657,1.5491795453373161,1.5803298770191572,1.5594499156363206,1.5390190206764052,1.5289660168123951
t28,1.3229986705905274,1.3896927163301134,1.3725751361025693,1.3725751361025693,1.3392383822818625,1.3474635418878214,1.3896927163301134,1.4614248912128511,1.4802373871442223,1.4707845728337123,1.4707845728337123,0.70144654722557664,0.51233243295493758,0.46876218700141542,0.37227999685939411,0,1.1272520085333633,1.2309913359001057,1.1951380243164011,1.3392383822818625,1.3310838257750406,1.3310838257750406,1.4248819244264455,1.3725751361025693,1.4994299590958657,1.6016790900786126,1.5594499156363206,1.5190182819384643,1.5190182819384643,1.5091736342546953
