taxon,t5,t6,t12,t29,t7,t4,t27,t19,t10,t22,t23,t9,t17,t21,t15,t1,t30,t13,t18,t25,t2,t14,t3,t28,t26,t20,t11,t16,t8,t24
t5,0,0.90613721863355923,1.4338867311832617,1.3149817453769561,1.7535353559734139,1.8606910754114909,1.819078583886018,1.7285339130719095,1.7792125947419377,1.7535353559734139,1.8056031806436594,1.4897852062050487,1.6235191323920768,1.6346303701671085,1.819078583886018,1.8606910754114909,1.6235191323920768,2.0481825378620613,2.0656142195968479,2.399442212092842,2.0833717459583929,1.590944512587376,1.6125363511110546,1.5594499156363206,1.6687657789318684,1.8894811574320531,1.9498188928682629,1.6125363511110546,1.7923162507676567,1.6572504864261408
t6,0.90613721863355923,0,1.0577858569458489,1.0824625690289462,1.4429777096486049,1.590944512587376,1.7162756784777971,1.4521565250147548,1.5491795453373161,1.6125363511110546,1.5289660168123951,1.3474635418878214,1.4429777096486049,1.3810953725861914,1.645873104931761,1.6922237608927218,1.5289660168123951,1.9042101346412199,1.9343713980400712,2.3043629264637091,1.9343713980400712,1.4338867311832617,1.5698325326419014,1.5594499156363206,1.5289660168123951,1.5803298770191572,1.6804223668940919,1.6346303701671085,1.6235191323920768,1.4338867311832617
t12,1.4338867311832617,1.0577858569458489,0,0.75747184956215019,1.291329071336315,1.4802373871442223,1.5594499156363206,1.2531713316972468,1.3149817453769561,1.4159616710940979,1.4248819244264455,1.1538271679736491,1.2758815765081239,1.2022012538795432,1.5091736342546953,1.5594499156363206,1.3392383822818625,1.8749770589078043,1.8894811574320531,2.0142503593900853,1.8606910754114909,1.2758815765081239,1.4429777096486049,1.4994299590958657,1.4248819244264455,1.4707845728337123,1.4994299590958657,1.5491795453373161,1.4897852062050487,1.3149817453769561
t29,1.3149817453769561,1.0824625690289462,0.75747184956215019,0,1.0950455344414662,1.4897852062050487,1.5390190206764052,1.2991480455160047,1.3474635418878214,1.3725751361025693,1.3557605378581381,1.1014000731847229,1.2758815765081239,1.2164872373758571,1.5491795453373161,1.5289660168123951,1.4071243980649,1.7535353559734139,1.9498188928682629,2.0833717459583929,1.7535353559734139,1.2531713316972468,1.3725751361025693,1.4159616710940979,1.4338867311832617,1.5491795453373161,1.6235191323920768,1.3983685757152222,1.5091736342546953,1.3229986705905274
t7,1.7535353559734139,1.4429777096486049,1.291329071336315,1.0950455344414662,0,1.645873104931761,1.8606910754114909,1.6687657789318684,1.7162756784777971,1.7662872252889481,1.5594499156363206,1.4159616710940979,1.7041736039892388,1.5698325326419014,1.6687657789318684,1.7535353559734139,1.6687657789318684,2.1387272086761691,2.1975088422083533,2.2601689116105597,1.9977282038138102,1.6016790900786126,1.6572504864261408,1.6016790900786126,1.6804223668940919,1.7662872252889481,1.8894811574320531,1.7285339130719095,1.6804223668940919,1.645873104931761
t4,1.8606910754114909,1.590944512587376,1.4802373871442223,1.4897852062050487,1.645873104931761,0,0.68074856074991452,0.91134271110995346,1.039690071723689,1.1538271679736491,1.1742580629335648,1.3149817453769561,1.6125363511110546,1.4897852062050487,1.7162756784777971,1.7535353559734139,1.6016790900786126,1.9343713980400712,1.9814884921224749,2.0656142195968479,1.9191710737609524,1.590944512587376,1.5803298770191572,1.5698325326419014,1.6235191323920768,1.590944512587376,1.8056031806436594,1.7535353559734139,1.7662872252889481,1.5594499156363206
t27,1.819078583886018,1.7162756784777971,1.5594499156363206,1.5390190206764052,1.8606910754114909,0.68074856074991452,0,1.1272520085333633,1.2758815765081239,1.3070319081899651,1.3641306360561851,1.5091736342546953,1.7041736039892388,1.645873104931761,1.8056031806436594,1.7792125947419377,1.645873104931761,2.0481825378620613,2.0656142195968479,2.3272556004638165,2.0310649576345159,1.6125363511110546,1.7535353559734139,1.6572504864261408,1.6922237608927218,1.7162756784777971,1.9814884921224749,1.8327478844655125,1.8606910754114909,1.6346303701671085
t19,1.7285339130719095,1.4521565250147548,1.2531713316972468,1.2991480455160047,1.6687657789318684,0.91134271110995346,1.1272520085333633,0,0.67666253294549361,0.80760338374321106,0.8654893071886105,1.0700440915399614,1.3896927163301134,1.3896927163301134,1.590944512587376,1.6235191323920768,1.4802373871442223,1.7792125947419377,1.9042101346412199,2.1387272086761691,1.8606910754114909,1.3983685757152222,1.5594499156363206,1.4429777096486049,1.4802373871442223,1.6804223668940919,1.6235191323920768,1.5091736342546953,1.5190182819384643,1.4248819244264455
t10,1.7792125947419377,1.5491795453373161,1.3149817453769561,1.3474635418878214,1.7162756784777971,1.039690071723689,1.2758815765081239,0.67666253294549361,0,0.36344272383019616,0.99305494203699174,1.2093173920222429,1.4248819244264455,1.3810953725861914,1.6804223668940919,1.7285339130719095,1.5698325326419014,1.7923162507676567,1.9498188928682629,1.9977282038138102,2.0142503593900853,1.4159616710940979,1.5390190206764052,1.5091736342546953,1.4897852062050487,1.5803298770191572,1.6016790900786126,1.4994299590958657,1.5289660168123951,1.3641306360561851
t22,1.7535353559734139,1.6125363511110546,1.4159616710940979,1.3725751361025693,1.7662872252889481,1.1538271679736491,1.3070319081899651,0.80760338374321106,0.36344272383019616,0,1.1272520085333633,1.2606812522290045,1.4338867311832617,1.4248819244264455,1.6572504864261408,1.6687657789318684,1.6016790900786126,1.8894811574320531,1.9343713980400712,2.2601689116105597,2.0656142195968479,1.4248819244264455,1.6346303701671085,1.590944512587376,1.5803298770191572,1.6572504864261408,1.5698325326419014,1.5594499156363206,1.6125363511110546,1.4338867311832617
t23,1.8056031806436594,1.5289660168123951,1.4248819244264455,1.3557605378581381,1.5594499156363206,1.1742580629335648,1.3641306360561851,0.8654893071886105,0.99305494203699174,1.1272520085333633,0,1.2237116067918148,1.5190182819384643,1.3474635418878214,1.5190182819384643,1.6016790900786126,1.4707845728337123,2.0142503593900853,2.0656142195968479,2.0481825378620613,1.965521729721913,1.5289660168123951,1.5594499156363206,1.6125363511110546,1.5190182819384643,1.6125363511110546,1.6016790900786126,1.590944512587376,1.5803298770191572,1.4897852062050487
t9,1.4897852062050487,1.3474635418878214,1.1538271679736491,1.1014000731847229,1.4159616710940979,1.3149817453769561,1.5091736342546953,1.0700440915399614,1.2093173920222429,1.2606812522290045,1.2237116067918148,0,1.1471133591117113,1.1207227732099894,1.3557605378581381,1.3983685757152222,1.2758815765081239,1.6804223668940919,1.8327478844655125,1.8327478844655125,1.6687657789318684,1.1538271679736491,1.2309913359001057,1.2237116067918148,1.2309913359001057,1.5091736342546953,1.4248819244264455,1.2237116067918148,1.268251013395723,1.1538271679736491
t17,1.6235191323920768,1.4429777096486049,1.2758815765081239,1.2758815765081239,1.7041736039892388,1.6125363511110546,1.7041736039892388,1.3896927163301134,1.4248819244264455,1.4338867311832617,1.5190182819384643,1.1471133591117113,0,0.62895376381541834,1.4159616710940979,1.4429777096486049,1.2237116067918148,1.819078583886018,1.8606910754114909,1.9814884921224749,1.8894811574320531,1.1014000731847229,1.2237116067918148,1.2022012538795432,1.2531713316972468,1.5091736342546953,1.4994299590958657,1.3149817453769561,1.3557605378581381,1.1207227732099894
t21,1.6346303701671085,1.3810953725861914,1.2022012538795432,1.2164872373758571,1.5698325326419014,1.4897852062050487,1.645873104931761,1.3896927163301134,1.3810953725861914,1.4248819244264455,1.3474635418878214,1.1207227732099894,0.62895376381541834,0,1.2606812522290045,1.3810953725861914,1.1014000731847229,1.6016790900786126,1.7662872252889481,1.8606910754114909,1.7535353559734139,0.98738328339981307,1.1272520085333633,1.1272520085333633,1.1077974037569998,1.3896927163301134,1.4521565250147548,1.1811671842961906,1.2022012538795432,0.98174528465598931
t15,1.819078583886018,1.645873104931761,1.5091736342546953,1.5491795453373161,1.6687657789318684,1.7162756784777971,1.8056031806436594,1.590944512587376,1.6804223668940919,1.6572504864261408,1.5190182819384643,1.3557605378581381,1.4159616710940979,1.2606812522290045,0,0.45252247531008027,0.9378068178877712,1.5698325326419014,1.6922237608927218,1.965521729721913,1.7162756784777971,1.3392383822818625,1.3810953725861914,1.4159616710940979,1.4521565250147548,1.645873104931761,1.645873104931761,1.4429777096486049,1.4897852062050487,1.2758815765081239
